Sheet,ID,Species,Location,latitude,longitude,biomass,size,source,Institution
JNCC80s-2015,,Alaria esculenta,,55.08784,-6.049495,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.18883,-7.030673,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.24517,-5.635997,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.29212,-6.212282,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.29133,-6.19267,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.22934,-5.651994,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.8545,-5.762002,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.2075,-6.656161,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.29184,-6.193164,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.665,-5.672336,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.67233,-5.727835,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.66434,-5.66984,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.96933,-5.950171,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.6405,-5.527827,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.65467,-5.540672,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.65467,-5.540672,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.90084,-5.847007,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.90084,-5.847007,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.07524,-6.052124,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.68034,-5.625005,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.29647,-6.281613,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.28767,-6.189667,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.2115,-6.657493,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.09867,-5.907006,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.39,-5.458331,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.30866,-5.531331,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.2935,-6.20067,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.28767,-6.189667,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.49583,-5.639833,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.49583,-5.639833,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.23833,-6.518174,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.23833,-6.518174,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.38966,-5.461662,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.2115,-6.657493,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.24556,-6.368723,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.38017,-5.546838,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.20651,-6.657964,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.64017,-5.527111,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.044,-5.961661,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.80067,-5.688673,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.20643,-6.65819,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.19633,-6.692663,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.29184,-6.193164,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.19633,-6.692663,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.19633,-6.692663,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.39,-5.458331,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.26167,-5.604837,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.2063,-6.607529,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.62136,-5.529801,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.85855,-5.745372,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.85618,-5.743946,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.189,-6.711502,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.23817,-6.513338,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.2865,-6.188662,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.267,-6.181171,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.29467,-6.172168,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.2175,-6.545501,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.19566,-6.69334,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.1785,-6.723167,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.22917,-6.291163,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.66783,-5.70567,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.17333,-5.872166,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.85083,-5.78917,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.853,-5.796995,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.62867,-5.530336,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.2115,-6.657493,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.39,-5.458331,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.84619,-5.722362,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,55.22926,-6.291913,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.86539,-5.809496,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.2762,-5.573606,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.2762,-5.573606,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Alaria esculenta,,54.86539,-5.809496,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
EMODnet2000s,,Alaria esculenta,,52.12275,-6.927993,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,52.12275,-6.928168,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,52.12275,-6.928168,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,52.12335,-6.928995,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.04734,-9.491506,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.21416,-7.943339,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,52.19285,-6.822367,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.8345,-10.40383,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.45245,-9.75707,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.73967,-10.23632,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.87578,-10.20208,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,52.06167,-10.60334,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.94292,-7.708772,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.3731,-7.338444,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.18117,-7.929017,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.18055,-6.724825,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.18055,-6.724825,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.18095,-6.7236,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.2205,-6.636169,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.24282,-6.354884,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.26253,-5.601733,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.24282,-6.354884,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.25849,-5.602946,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.21978,-6.65541,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.2086,-6.653095,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.86055,-5.762488,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.55095,-10.2539,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.6079,-10.30132,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.87576,-10.20516,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.87576,-10.20516,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.68972,-10.1364,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.68961,-10.13334,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.27522,-8.256471,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.26225,-8.191717,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.37467,-7.233672,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.38109,-7.388966,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.29128,-5.545583,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.49047,-5.648361,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.49047,-5.648361,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.37952,-5.561586,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.37906,-5.56133,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.40387,-5.630705,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.40387,-5.630705,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.39809,-5.613255,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.38838,-5.623157,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.38437,-5.573361,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.62138,-10.26036,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.35661,-9.704535,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.6085,-10.30107,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.38833,-9.601664,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.62166,-9.919423,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.58583,-10.27083,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.2909,-5.545181,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.611,-8.529996,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.60667,-8.54084,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.23805,-6.449144,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.28456,-5.56245,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.22017,-6.54302,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,52.1233,-6.930129,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.25725,-10.00613,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.67267,-5.616013,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.6717,-5.574041,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.6678,-5.683992,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.66878,-5.684903,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.29077,-9.69219,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.23231,-9.7332,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.14091,-9.223812,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,53.31803,-9.890704,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.66815,-5.683916,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.67099,-5.573838,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.28892,-9.988312,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.5666,-8.459836,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.59445,-8.390521,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.85009,-5.722954,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.26184,-5.601288,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.75778,-10.13599,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.29375,-6.234523,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.84636,-10.35811,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,51.46071,-9.742397,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.5664,-8.460533,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.2395,-6.330808,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.38871,-5.56075,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.56825,-8.460083,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.20888,-6.654135,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.23788,-6.329913,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.21166,-8.018337,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.10317,-8.366663,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.19334,-8.160001,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.259,-6.333505,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.21917,-7.798663,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.66808,-5.684561,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.23828,-6.430335,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.22254,-6.633483,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.00783,-8.509665,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.18117,-7.929002,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.97833,-8.574172,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.21033,-6.65543,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.21033,-6.65543,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.22217,-6.635829,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,54.49,-5.431665,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.21033,-6.65543,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.22251,-6.631918,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.2416,-6.514137,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Alaria esculenta,,55.2067,-6.658238,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EPA,,Alaria esculenta,Hook Head Lighthouse,52.12469,-6.93049,,,,EPA
EPA,,Alaria esculenta,Curraghbinny,51.81191,-8.29295,,,,EPA
EPA,,Alaria esculenta,Tra Bui,53.29388,-9.7708,,,,EPA
EPA,,Alaria esculenta,Carrowloughan,54.27244,-8.663,,,,EPA
EPA,,Alaria esculenta,Pollykelly,54.26509,-8.72071,,,,EPA
EPA,,Alaria esculenta,Portnoo,54.84144,-8.465871,,,,EPA
EPA,,Alaria esculenta,Glassilaun Point,53.61727,-9.87682,,,,EPA
EPA,,Alaria esculenta,Maghery,54.9247,-8.44804,,,,EPA
EPA,,Alaria esculenta,Portnoo,54.84278,-8.46382,,,,EPA
EPA,,Alaria esculenta,Dooey Point,54.87705,-8.38947,,,,EPA
EPA,,Alaria esculenta,Falchorrib,54.89327,-8.40262,,,,EPA
EPA,,Alaria esculenta,Carrowloghaun Point,54.27254,-8.66263,,,,EPA
EPA,,Alaria esculenta,Pollykelly,54.26485,-8.72005,,,,EPA
EPA,,Alaria esculenta,Rinroe Point,54.30133,-9.84455,,,,EPA
EPA,,Alaria esculenta,Inver Pier,54.24335,-9.87784,,,,EPA
EPA,,Alaria esculenta,Tra Bui,53.29388,-9.7702,,,,EPA
EPA,,Alaria esculenta,BHr1 - RSL Inver Pier,54.2435293,-9.8784581,,,,EPA
EPA,,Alaria esculenta,BHr3 - RSL Rinroe Point,54.3015213,-9.8451745,,,,EPA
EPA,,Alaria esculenta,BHr3 - RSL Rinroe Point,54.3015213,-9.8451745,,,,EPA
EPA,,Alaria esculenta,CW3-Corraun,53.8697385,-9.92704086,,,,EPA
EPA,,Alaria esculenta,CW2-Roongh,53.76337281,-9.90247133,,,,EPA
EPA,,Alaria esculenta,CW1- Old Head,53.78135026,-9.76824171,,,,EPA
EPA,,Alaria esculenta,DB4 - Bray,53.1967401,-6.090583,,,,EPA
EPA,,Alaria esculenta,Glassilaun Point,53.617471,-9.877385,,,,EPA
EPA,,Alaria esculenta,Glassilaun Point,53.617471,-9.877385,,,,EPA
EPA,,Alaria esculenta,GW1 Portnoo,54.8428424,-8.4652343,,,,EPA
EPA,,Alaria esculenta,GW2 Falchorrib,54.8933186,-8.4040553,,,,EPA
EPA,,Alaria esculenta,GW3 Dooey Point,54.8771017,-8.3908987,,,,EPA
EPA,,Alaria esculenta,GY240 - 2km N Black Head,53.15223844,-9.25722296,,,,EPA
EPA,,Alaria esculenta,KBr2 Pulaheeny Harbour,54.2665435,-9.0652895,,,,EPA
EPA,,Alaria esculenta,KBr3 Bunowna,54.2734994,-9.2090017,,,,EPA
EPA,,Alaria esculenta,KK2 - An Tr· bui,53.2940958,-9.7710425,,,,EPA
EPA,,Alaria esculenta,SB1 Carrowloughan,54.2722327,-8.6635205,,,,EPA
EPA,,Alaria esculenta,SB1 Carrowloughan,54.2722327,-8.6635205,,,,EPA
EPA,,Alaria esculenta,SB2 Pollykelly,54.265059,-8.7213819,,,,EPA
EPA,,Alaria esculenta,SB2 Pollykelly,54.265059,-8.7213819,,,,EPA
