Sheet,ID,Species,Location,latitude,longitude,biomass,size,source,Institution
SeasearchAJ,,Saccharina latissima,"Opposite Lackeen Point, Blackwater, north shore Kenmare Bay, Co. Kerry",51.84599954,-9.750827218,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Snorkel dive: Abbey Island, east of Derrynane Harbour, Co. Kerry",51.75649653,-10.14099518,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Glen Pier, Ballinskelligs, Co. Kerry",51.84636433,-10.35811367,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Glen Pier, Ballinskelligs, Co. Kerry",51.84636433,-10.35811367,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Cortrakilla, Sheep's Head, Bantry, Co. Cork",51.61168497,-9.700582201,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Canty's Cove, Dunmanus Bay, Mizen Peninsula, Co. Cork",51.52714719,-9.709080137,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Canty's Cove, Dunmanus Bay, Mizen Peninsula, Co. Cork",51.52714719,-9.709080137,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Goat Island Little (east side), Roaringwater Bay, Off Schull, Co. Cork",51.48396622,-9.600047511,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Dunlough Pier, Dunlough Bay, Three Castle Head, Mizen Peninsula, Co. Cork",51.47771375,-9.816530751,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Cassan Sound, St. John's Point, Co. Donegal",54.58552443,-8.429112436,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"St. Johns Point, Co. Donegal, Republic of Ireland",54.56657955,-8.459739267,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"St. Johns Point, Co. Donegal, Republic of Ireland",54.56657955,-8.459739267,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"St. Johns Point, Co. Donegal, Republic of Ireland",54.56730284,-8.457668471,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"SS Falavee, Cranfield, off Greenore, Co. Louth, Republic of Ireland",54.0169981,-6.0258288,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Near to SS Falavee, Cranfield, off Greenore, Co. Louth, Republic of Ireland",54.01700259,-6.034000412,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Skerries Headland, east of Harbour, Co. Dublin, Republic of Ireland",53.58642984,-6.103968191,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Scotchport, Belmullet, Co. Mayo, Republic of Ireland",54.25610314,-10.07653093,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"St. John's Point, Co. Donegal",54.56640197,-8.460532603,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Portnacross, nr Killybegs, Co. Donegal",54.6254711,-8.477612718,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Portnacross, nr Killybegs, Co. Donegal",54.6254711,-8.477612718,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Salt Lake, Clifden, Co. Galway",53.47453146,-10.01743468,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Coral Strand, Carroroe, Co. Galway",53.24860497,-9.629792047,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Keeraunbeg, Carraroe, Co. Galway",53.2441012,-9.57946436,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Foudra Rocks, Salthill, Co. Galway",53.2489337,-9.082929722,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Illanlou Rock, entrance to Ballyvaughan Bay, Co. Clare",53.15083104,-9.163285835,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Low Rock, Entrance to Ballyvaughan Bay, Co. Clare",53.15153639,-9.816664079,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Tra Dhoirean, Leitir Mhor, Co. Galway, Republic of Ireland",53.29551446,-9.73354712,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Mace Head Pier, Co. Galway",53.31803533,-9.889982289,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Tully Pier, Tully, Co. Galway",53.60363457,-9.972039797,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Blowholes & Gullies, Churchtown/Doonage Point, Hook Head, Co. Wexford",52.12991416,-6.935014035,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Whirlpool Cliffs, Lough Hyne, Skibbereen, Co. Cork, Republic of Ireland",51.50108306,-9.295933154,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Whirlpool Cliffs, Lough Hyne, Skibbereen, Co. Cork, Republic of Ireland",51.50108306,-9.295933154,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Kerrunbeg Beach, Carraroe, Co. Galway, Republic of Ireland",53.2439362,-9.579930839,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Rossroe Pier, Killary Reef, Connemara, Co. Galway, Republic of Ireland",53.62100417,-9.859878197,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Salt Lake, Clifden, Co. Galway, Republic of Ireland",53.47464768,-10.01784963,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Rossroe Pier, Killary, Co. Galway, Republic of Ireland",53.62082015,-9.860344169,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Coral Strand, Carroroe, Co. Galway, Republic of Ireland",53.2493974,-9.631481633,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Carrawmore North, Silver Strand, Miltown Malbay, Co. Clare, Republic of Ireland",52.87443137,-9.441912557,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Snorkel dive. Croghan Island, Mulroy Bay, Co. Donegal, Republic of Ireland",55.2127471,-7.704761535,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Snorkel dive. Narrin Beach, Portnoo, Co. Donegal, Republic of Ireland",54.83995197,-8.451228307,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Gleninagh Pier, Black Head, Co. Clare",53.14208536,-9.222031663,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Roskeda, Rosmuc, Killkieran Bay, Co Galway",53.34148695,-9.663960021,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Rossroe Pier, Lennane, Killary, Co. Galway",53.62082015,-9.860344169,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Roskeda, Rosmuc, , Co Galway",53.34173253,-9.664064561,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"SS Falavee, Cranfield, entrance to Carllingford Lough, Co. Louth",54.01778222,-6.061293517,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Clogherhead, Co. Louth",53.83321472,-6.212793089,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Scotsman's Bay, Sandycove, Co. Dublin",53.28882021,-6.115072628,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Carrigower Rock, Calf Island, Schull, Co. Cork",51.48213732,-9.512328376,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Foger Cliffs, Valentia Island, Co. Kerry",51.93176741,-10.35190649,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Clogherhead Pier East, Port Oriel, Co. Louth",53.79828549,-6.220985859,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"St. Johns Point, Co. Donegal",54.56663274,-8.460259234,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Roan Inish Island, Co. Donegal",54.86707391,-8.538534042,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.38916833,-5.562992816,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,The Pins,54.38968369,-5.562483683,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ringhaddy Harbour,54.44518355,-5.632649241,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay (moorings),54.38833504,-5.561672458,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ringhaddy Sound,54.45099821,-5.629492289,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.38335038,-5.558317164,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.39033154,-5.563494332,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,The Pins,54.39001703,-5.563317012,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,The Alastor Wreck,54.45099821,-5.629492289,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.39035036,-5.563483671,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,The Pins,54.39018371,-5.571317057,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,The Pins,54.39035036,-5.563483671,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Pins Wreck,54.38931065,-5.56378731,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.39020818,-5.563734095,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Albia,54.94952599,-5.741792763,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Albia,54.94952599,-5.741792763,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Albia,54.94952599,-5.741792763,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,East of black head,55.28938499,-6.258240748,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,East of black head,55.28938499,-6.258240748,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,ancarrragh bay,55.27379979,-6.172544456,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,ancarrragh bay,55.27379979,-6.172544456,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,black head,55.28938499,-6.258240748,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Boulder slope white cliffs,55.28933499,-6.260190754,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Red Bay fossil maerl megaripples,55.12837219,-6.024825292,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Red Bay maerl,55.12160565,-6.030942054,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ringhaddy,54.44818353,-5.630149143,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Pins survey,54.38835037,-5.564983735,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ringhaddy sound,54.44525022,-5.632665906,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Quoile estuary,54.38701722,-5.641317576,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"NW of White cliffs, Islandmagee",54.8520015,-5.731999634,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,East Maidens Lighthouse,54.92850972,-5.723642891,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,NW of White Cliffs Port Muck 2,54.85201111,-5.73197701,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Illancarragh Bay,55.27367122,-6.17865937,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Doon Bay,55.27050184,-6.178499337,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Doon Bay,55.27136894,-6.179665768,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Doon Bay,55.27136894,-6.179624102,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Illancarragh Bay,55.27533553,-6.178274051,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Illancarragh Bay,55.27533553,-6.178199051,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Doon Bay,55.27103561,-6.179282438,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Illancarragh Bay,55.2753522,-6.178274051,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Doon Bay,55.26971897,-6.181107458,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Church Bay,55.29033516,-6.200307261,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Church Bay,55.29033516,-6.200307261,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay,55.29132979,-6.250877427,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay,55.29133498,-6.250857373,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay,55.29133498,-6.250807373,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Illancarragh Bay,55.27366765,-6.17850145,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Doon Bay,55.26988643,-6.180970826,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South East of Great Skerrie,55.22235197,-6.635434246,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South of Little Skerrie,55.22050211,-6.602092518,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,East of Great Skerrie,55.22250198,-6.630809232,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South of Little Skerrie 2,55.21978537,-6.632950942,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South of Great Skerrie,55.22249364,-6.632167569,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,East of Great Skerrie,55.22250198,-6.630809232,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South of Great Skerry,55.22099795,-6.630381075,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South of Great Skerry,55.22250118,-6.630831484,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Inner Lees Wreck,54.38935037,-5.567317055,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Inner Lees Wreck,54.38935037,-5.567317055,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Inner Lees,54.38968372,-5.573317083,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Inner Lees,54.38968372,-5.573317083,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Inner Lees,54.38968372,-5.573317083,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Inner Lees,54.39118371,-5.574983719,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Carrick-a-reede rope bridge,55.23950249,-6.33080822,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Carrick-a-reede island west side,55.24058149,-6.332765235,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Georgetown Victory,54.30751736,-5.519152322,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,HMS Drake,55.28516856,-6.209807346,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,HMS Drake,55.28516856,-6.209807346,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Church Bay,55.28983511,-6.219057313,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay,55.29133395,-6.25333672,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay,55.29133497,-6.253307379,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay,55.29133497,-6.253307379,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay,55.29133497,-6.253307379,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,HMS Drake,55.2850019,-6.209807348,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South of Brown Rock Pladdy,54.42749766,-5.619994183,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.38666918,-5.560834709,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Seagrass Bed,54.38883272,-5.561799715,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Seagrass Bed,54.38871299,-5.560749889,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Seagrass Bed,54.38839943,-5.562199666,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Seagrass Bed,54.38828768,-5.56114447,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Seagrass Bed,54.38858273,-5.564049448,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Seagrass Bed,54.38904935,-5.562349651,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.38678296,-5.562716264,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.38916599,-5.563649498,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Seagrass Bed,54.38916599,-5.563649498,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay Seagrass Bed,54.38839943,-5.562199666,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay Seagrass Bed,54.38828768,-5.56114447,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay Seagrass Bed,54.38839944,-5.561199784,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay Seagrass Bed,54.3882813,-5.560142358,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Seagrass Survey,54.38901603,-5.561966363,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Seagrass Bed,54.38666319,-5.564994327,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Caves East of Carrick-a-Reede Rope Bridge,55.23788128,-6.329913069,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Carrick-a-Reede Island, West Side",55.24049067,-6.332668665,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Castleward Bay,54.37781735,-5.568932154,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Castleward Bay Seagrass Bed,54.37783402,-5.568932154,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Blue Pool,55.20868268,-6.653026438,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ramore Head,55.21003782,-6.662750287,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Inside Castle Island,55.22151803,-6.639993974,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Inside Castle Island,55.22151803,-6.639993974,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Skerries,55.22216707,-6.635828524,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ramore Head, Portrush",55.21213347,-6.659707471,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ramore Head (west side), Portrush",55.21105505,-6.663671859,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Inside Skerries,55.22216707,-6.635828524,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,North of Cushendall,55.13183517,-6.029906288,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,North of Cushendall,55.13188369,-6.02993473,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Cushendall Bay Seagrass Bed,55.06188246,-6.043344822,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Seagrass Bed, Red Bay, Cushendall",55.06161401,-6.043709467,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Red Bay Fan Shell Site,55.13172579,-6.029950195,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Outer Lees Wreck,54.38738185,-5.570187607,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.38865773,-5.562699608,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballyhenry Bay,54.38888724,-5.594587369,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South of Great Skerrie,55.22249056,-6.634599658,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South of Great Skerrie,55.22249057,-6.633933076,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Slipway North of Blue Pool Countryside Centre,55.21034428,-6.653566778,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Slipway North of Blue Pool Countryside Centre,55.21034428,-6.653566778,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Inside Great Skerrie near swimthrough, Portrush",55.22255147,-6.633056307,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,South of Great Skerrie,55.22250931,-6.631918308,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Cushendall Seagrass Bed - CG, DG",55.06163729,-6.044719779,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Red Bay Seagrass - CG, F",55.05958762,-6.041428475,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Red Bay Seagrass,55.05831279,-6.041978381,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Red Bay Seagrass Bed,55.05989294,-6.043943122,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Sketrick Channel, North Side Sketrick Island, Near Whiterock",54.48984976,-5.648248617,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Sketrick Channel,54.49080414,-5.641007622,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Sketrick Channel,54.49080414,-5.641007622,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ballyhalbert South of the Pier, Ards Peninsula, County Down, N.Ireland",54.49000177,-5.431665105,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Ballywhite Bay,54.39013133,-5.571782551,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,The Blockhouse,54.02054731,-6.07922087,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Giant's Causeway, West",55.24159998,-6.514137327,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay,55.29158531,-6.251803217,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay,55.29158531,-6.251803217,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Arkill Bay,55.27599955,-6.174492818,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Arkill Bay,55.27900761,-6.173847659,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Arkill Bay,55.27900896,-6.173808404,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Arkill Bay,55.28201497,-6.171910502,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Carlingford Lough, Greencastle",54.0392146,-6.102613547,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Carlingford Lough - Greencastle,54.0392146,-6.102613547,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Carlingford Lough - Vidal Rock Buoy 9,54.02716716,-6.096659391,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Portrush Harbour,55.20690212,-6.658418707,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Templemore Ballycastle,55.20785325,-6.231786262,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Portrush Harbour,55.20670213,-6.658237996,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Damicornis Bay Rathlin,55.29138455,-6.25214424,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Seagrass,55.06073039,-6.04377695,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Seagrass,55.06073039,-6.04377695,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,Loch Garry,55.26618754,-6.173430562,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Greencastle Pier, Greencastle, Carlingford Lough, Co. Down",54.03899841,-6.102622786,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Greencastle Pier, Greencastle, Carlingford Lough, Co. Down",54.03899841,-6.102622786,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ardglass Golf Club, Ardglass, Co. Down",54.25848564,-5.602024816,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ardglass Golf Club, Ardglass, Co. Down",54.25848564,-5.602024816,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ardglass Golf Course, Ardglass, Co. Down",54.25848564,-5.602024816,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ardglass Golf Course, Ardglass, Co. Down",54.25848564,-5.602024816,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ardglass Golf Club, Ardglass, Co. Down",54.25848564,-5.602024816,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ardglass Golf Club, Ardglass, Co. Down",54.25848564,-5.602024816,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ardglass Golf Club, Ardglass, Co. Down",54.25848564,-5.602024816,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"NW of Ardglass Marina, Ardglass, Co. Down",54.26253216,-5.601732728,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Portmuck Harbour, tip of Islandmagee, Co. Antrim",54.84869911,-5.727096853,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Portmuck Harbour, tip of Islandmagee, Co. Antrim",54.84869911,-5.727096853,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"North of Portmuck, Islandmagee, Co. Antrim",54.85146634,-5.730687701,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Skernaghnan Point, northern tip Islandmagee, Co. Antrim",54.86054673,-5.762487881,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Wreck of the Albia, The Maidens, Co. Antrim",54.94986871,-5.741620652,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Back of Little Skerrie, Portrush",55.22049884,-6.636169214,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Portnapple, Portstewart",55.18054708,-6.724825301,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Portnapple, Portstewart",55.18054708,-6.724825301,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Back of Ramore Head, Portrush",55.21223254,-6.659939343,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Ballintoy Limestone, Boheeshane Bay, Ballintoy",55.2428196,-6.354884228,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Glenarm, East Antrim",54.96996679,-5.955032505,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Brompton Road, Bangor, Co. Down",54.66815291,-5.683915655,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Brompton Road, Bangor, Co. Down",54.66815291,-5.683915655,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Brompton Road, Bangor, Co. Down",54.66815291,-5.683915655,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Brompton Road, Bangor, Co. Down",54.66815291,-5.683915655,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Brompton Road, Bangor, Co. Down",54.66815291,-5.683915655,,,Seasearch,Seasearch
SeasearchAJ,,Saccharina latissima,"Port-Na-Happle, Portstewart",55.18148071,-6.724181355,,,Seasearch,Seasearch
